"","year","age","maritl","education","region","jobclass","health","health_ins","logwage","wage","race_cat","high_wage"
"1890",2009,41,2,2,2,2,2,1,4.76342799356294,117.146816914805,0,1
"1891",2009,42,2,5,2,2,2,2,4.81624129999178,123.500017774584,0,1
"1892",2009,58,2,4,2,2,2,1,5,148.413159102577,0,2
"1893",2009,45,2,2,2,1,1,2,4.34242268082221,76.8936025176112,0,1
"1894",2009,47,1,2,2,2,2,1,4.69897000433602,109.833985642199,0,1
"1895",2005,30,2,2,2,2,2,1,4.66275783168157,105.927810775063,0,1
"1896",2009,34,2,4,2,2,2,1,5.07918124604763,160.642475408263,0,2
"1897",2006,43,2,5,2,2,2,2,5.00860017176192,149.695042068453,0,2
"1898",2008,58,5,1,2,1,2,1,4.60205999132796,99.6894636984864,0,1
"1899",2009,44,2,3,2,1,1,2,4.6532318153234,104.923531700709,1,1
"1900",2005,28,2,1,2,1,2,2,4.11394335230684,61.1875264339915,0,1
"1901",2004,46,2,3,2,2,2,1,4.66275783168157,105.927810775063,0,1
"1902",2008,36,2,3,2,1,2,1,4.68124123737559,107.903923866876,0,1
"1903",2007,37,2,2,2,2,2,1,4.26007138798508,70.8150386167557,1,1
"1904",2008,47,2,4,2,2,2,1,5.07918124604763,160.642475408263,0,2
"1905",2007,56,4,3,2,2,2,2,4.60205999132796,99.6894636984864,0,1
"1906",2009,38,2,3,2,2,2,1,4.7160033436348,111.720849360989,0,1
"1907",2007,41,1,1,2,1,2,2,4.32221929473392,75.3556793180091,1,1
"1908",2004,62,2,3,2,2,1,1,4.54406804435028,94.0727147457005,0,1
"1909",2004,40,2,3,2,2,2,1,4.47712125471966,87.9810327856054,0,1
"1911",2007,56,2,4,2,1,2,1,4.60205999132796,99.6894636984864,0,1
"1912",2008,51,2,3,2,1,2,2,4.34242268082221,76.8936025176112,1,1
"1913",2005,41,2,3,2,1,2,2,4.46239799789896,86.6951548289402,0,1
"1914",2005,52,2,5,2,2,2,1,5.17609125905568,176.989650489877,0,2
"1915",2008,27,2,3,2,2,2,1,4.61278385671974,100.764272842107,0,1
"1916",2004,52,2,4,2,1,1,1,4.74036268949424,114.475713290347,0,1
"1917",2005,51,4,2,2,1,1,2,4.20736503746907,67.1792914754174,0,1
"1918",2009,51,2,2,2,1,1,1,4.38021124171161,79.8549003093467,0,1
"1919",2005,28,1,4,2,2,2,1,4.50514997831991,90.4819133566401,0,1
"1920",2007,49,1,2,2,2,2,2,4.05994188806195,57.9709421772731,0,1
"1921",2007,61,2,1,2,1,2,1,4.74036268949424,114.475713290347,0,1
"1922",2006,39,2,2,2,2,1,1,4.60205999132796,99.6894636984864,0,1
"1923",2005,23,1,1,2,1,2,2,4.49415459401844,89.4924795180001,0,1
"1924",2007,53,2,5,2,1,2,1,5.02259743678984,151.805096289083,0,2
"1926",2005,48,1,2,2,2,2,1,4.47712125471966,87.9810327856054,1,1
"1927",2007,50,2,4,2,2,2,1,4.65321251377534,104.921506533664,0,1
"1928",2009,31,1,1,2,1,2,2,4.17609125905568,65.1108537153447,0,1
"1929",2007,53,2,2,2,1,1,1,4.85733249643127,128.680488220624,0,1
"1930",2008,49,2,4,2,1,2,2,5.04139268515823,154.68529299563,0,2
"1931",2003,49,1,4,2,1,2,2,4.8750612633917,130.982177377461,0,2
"1932",2004,43,2,2,2,1,2,1,4.79239168949825,120.589436530402,0,1
"1933",2007,20,1,2,2,1,2,1,4.39794000867204,81.2832532842527,0,1
"1934",2008,46,4,2,2,2,2,1,4.70205122487265,110.172930287822,0,1
"1935",2005,48,2,4,2,1,2,1,5.02530586526477,152.216806827106,0,2
"1936",2005,19,1,2,2,1,2,2,4.25527250510331,70.4760196469445,0,1
"1937",2004,56,4,4,2,1,2,1,4.44715803134222,85.3839403789827,0,1
"1938",2003,44,2,3,2,1,2,2,4.6232492903979,101.82435207568,0,1
"1939",2009,23,1,2,2,1,2,2,4.44715803134222,85.3839403789827,0,1
"1940",2005,42,1,4,2,2,1,1,4.6232492903979,101.82435207568,0,1
"1941",2008,32,2,5,2,1,2,2,4.77815125038364,118.884359339886,0,1
"1942",2003,32,1,2,2,1,2,2,4.30102999566398,73.7757432746946,0,1
"1943",2003,43,2,2,2,1,2,2,4.30102999566398,73.7757432746946,0,1
"1944",2008,57,1,4,2,1,2,1,4.93167140563483,138.610994032645,1,2
"1945",2008,26,2,3,2,2,1,1,4.69897000433602,109.833985642199,1,1
"1946",2009,67,4,3,2,2,1,1,5.02118929906994,151.591484239814,0,2
"1947",2004,31,2,5,2,2,2,1,5.17609125905568,176.989650489877,0,2
"1948",2006,49,4,3,2,2,2,1,4.64345267648619,103.90247060316,0,1
"1949",2005,29,1,4,2,1,1,1,4.85733249643127,128.680488220624,0,1
"1950",2008,41,2,3,2,1,1,2,4.69019608002851,108.874525834712,0,1
"1951",2006,35,2,2,2,2,1,1,4.47712125471966,87.9810327856054,0,1
"1952",2009,39,2,2,2,1,2,2,4.55630250076729,95.2307125669819,0,1
"1953",2004,33,5,3,2,2,2,1,4.5910646070265,98.5993438603892,1,1
"1954",2009,53,2,4,2,2,2,1,4.95424250943933,141.77517233318,0,2
"1956",2004,36,2,4,2,2,1,1,4.55022835305509,94.6540203819701,0,1
"1957",2004,38,2,5,2,2,2,1,5,148.413159102577,0,2
"1958",2003,58,2,2,2,1,2,2,4.65321251377534,104.921506533664,0,1
"1959",2004,45,2,4,2,2,2,1,4.81291335664286,123.089699847943,0,1
"1960",2005,34,1,2,2,1,2,2,4.54961623951909,94.5960991038653,1,1
"1961",2007,30,2,4,2,2,2,2,4.84509804001426,127.115743812184,0,1
"1962",2008,21,1,2,2,1,1,2,3.38021124171161,29.3769761006037,0,1
"1963",2003,39,2,4,2,2,2,1,4.86332286012046,129.453644576625,0,2
"1964",2006,28,1,3,2,1,2,1,4.69897000433602,109.833985642199,1,1
"1965",2008,54,2,2,2,1,1,1,4.60205999132796,99.6894636984864,0,1
"1966",2007,24,1,3,2,1,1,1,4.50514997831991,90.4819133566401,0,1
"1967",2005,57,2,5,2,1,2,1,4.26007138798508,70.8150386167557,0,1
"1968",2003,48,5,2,2,2,2,2,4.55630250076729,95.2307125669819,1,1
"1969",2004,31,2,3,2,2,2,1,4.69897000433602,109.833985642199,0,1
"1970",2006,47,1,5,2,2,2,1,5.20411998265593,182.020620963512,0,2
"1971",2004,44,2,4,2,2,2,2,5.07918124604763,160.642475408263,0,2
"1972",2004,30,1,2,2,1,2,1,4.25527250510331,70.4760196469445,0,1
"1973",2003,41,1,4,2,2,1,1,4.8750612633917,130.982177377461,0,2
"1974",2008,26,1,4,2,1,2,1,4.66275783168157,105.927810775063,0,1
"1976",2009,39,2,2,2,2,1,1,4.579554960401,97.4710060955894,0,1
"1977",2004,42,2,3,2,2,1,1,4.7160033436348,111.720849360989,1,1
"1978",2005,24,1,4,2,2,2,1,5.14875685132179,172.217265521809,0,2
"1979",2006,44,4,5,2,2,2,1,4.86332286012046,129.453644576625,0,2
"1981",2006,58,2,4,2,2,2,1,4.90308998699194,134.705375118879,0,2
"1982",2008,33,1,2,2,2,2,1,4.54406804435028,94.0727147457005,0,1
"1983",2008,56,2,2,2,1,1,2,4.54406804435028,94.0727147457005,0,1
"1984",2005,28,2,3,2,1,2,1,4.57403126772772,96.9340904570115,0,1
"1986",2009,22,2,3,2,1,2,2,3.47712125471966,32.3664131748549,0,1
"1987",2004,37,4,3,2,1,1,1,4.43616264704076,84.450253670189,0,1
"1988",2006,18,1,1,2,1,2,2,4.17609125905568,65.1108537153447,0,1
"1989",2004,37,1,4,2,2,2,2,4.43933269383026,84.7183897030478,0,1
"1990",2007,43,2,4,2,1,1,1,5.12221587827283,167.706575552614,0,2
"1991",2008,49,2,2,2,2,2,1,4.54406804435028,94.0727147457005,1,1
"1992",2005,36,2,4,2,1,2,1,4.90308998699194,134.705375118879,0,2
"1993",2007,47,2,5,2,1,2,2,4.39794000867204,81.2832532842527,1,1
"1994",2003,52,2,4,2,1,2,1,4.90308998699194,134.705375118879,0,2
"1995",2009,34,2,3,2,1,2,2,4.74036268949424,114.475713290347,0,1
"1996",2004,62,2,4,2,2,2,1,4.8750612633917,130.982177377461,0,2
"1997",2007,44,2,1,2,1,2,1,4.65321251377534,104.921506533664,0,1
"1998",2005,48,2,1,2,1,1,1,5.02530586526477,152.216806827106,0,2
"1999",2007,51,2,2,2,2,2,1,4.82607480270083,124.720446242886,0,1
"2000",2009,35,1,4,2,1,2,1,5,148.413159102577,0,2
"2001",2003,42,2,2,2,1,2,2,4.49136169383427,89.2428846644714,0,1
"2002",2005,34,1,4,2,1,2,1,4.41497334797082,82.6796372966372,0,1
"2004",2006,50,4,4,2,2,1,1,5.03342375548695,153.457515308961,0,2
"2005",2004,55,2,4,2,2,1,2,3.84509804001426,46.7632687977187,0,1
"2006",2009,56,2,2,2,1,1,1,4.86332286012046,129.453644576625,0,2
"2007",2005,50,2,2,2,2,2,1,4.8750612633917,130.982177377461,0,2
"2008",2009,44,2,4,2,2,2,2,4.54406804435028,94.0727147457005,0,1
"2009",2005,30,2,4,2,2,2,1,4.60205999132796,99.6894636984864,0,1
"2010",2005,34,2,4,2,2,2,1,4.85733249643127,128.680488220624,0,1
"2011",2007,50,4,2,2,2,2,1,4.30102999566398,73.7757432746946,0,1
"2012",2004,51,2,4,2,2,1,2,4.70757017609794,110.782650276254,0,1
"2013",2003,53,2,3,2,2,2,2,4.60205999132796,99.6894636984864,1,1
"2014",2004,40,1,5,2,2,2,1,4.51851393987789,91.6992261117042,1,1
"2015",2006,34,2,2,2,2,2,1,4.41497334797082,82.6796372966372,0,1
"2016",2006,36,2,3,2,1,2,1,4.77815125038364,118.884359339886,0,1
"2017",2005,44,2,3,2,2,1,1,5,148.413159102577,0,2
"2019",2008,36,2,4,2,1,2,2,5.09691001300806,163.515863976238,0,2
"2020",2006,62,2,5,2,2,2,1,5.63300866811593,279.501781963737,0,2
"2021",2008,33,1,5,2,2,2,2,4.74036268949424,114.475713290347,0,1
"2022",2004,44,1,2,2,1,2,2,4.63346845557959,102.870246933215,0,1
"2023",2005,80,1,2,2,2,2,2,4.47712125471966,87.9810327856054,0,1
"2024",2005,45,2,2,2,2,2,2,4.47712125471966,87.9810327856054,0,1
"2025",2008,58,4,4,2,2,2,1,4.25527250510331,70.4760196469445,0,1
"2026",2004,51,2,3,2,1,2,2,4.6232492903979,101.82435207568,0,1
"2027",2005,60,2,3,2,2,2,1,5.62618633492728,277.601417511009,0,2
"2028",2007,33,2,1,2,1,1,2,4.47712125471966,87.9810327856054,0,1
"2029",2006,28,1,3,2,2,2,1,4.65321251377534,104.921506533664,0,1
"2030",2004,37,2,4,2,1,2,1,4.84509804001426,127.115743812184,0,1
"2031",2006,56,2,3,2,2,2,1,4.60205999132796,99.6894636984864,0,1
"2032",2009,59,2,5,2,2,2,1,5.14612803567824,171.765132627508,0,2
"2033",2004,56,2,2,2,2,2,1,4.31806333496276,75.0431540173515,0,1
"2034",2003,34,2,1,2,1,2,1,4.27875360095283,72.1504556815713,0,1
"2035",2004,37,1,2,2,1,2,1,3.54406804435028,34.6074177301288,0,1
"2036",2009,36,2,4,2,1,2,1,4.54406804435028,94.0727147457005,0,1
"2037",2008,45,2,4,2,2,2,1,5.17609125905568,176.989650489877,0,2
"2038",2006,36,2,5,2,2,2,2,4.94448267215017,140.398200161944,0,2
"2039",2008,23,1,3,2,2,2,2,3.30102999566398,27.1405792079024,0,1
"2040",2003,56,2,2,2,2,1,1,4.84509804001426,127.115743812184,0,1
"2041",2005,33,2,3,2,1,2,2,4.74036268949424,114.475713290347,0,1
"2043",2008,28,1,2,2,1,2,2,4.41497334797082,82.6796372966372,0,1
"2044",2008,37,2,3,2,1,1,1,4.6232492903979,101.82435207568,0,1
"2045",2006,56,2,2,2,2,1,2,4.46239799789896,86.6951548289402,0,1
"2046",2005,22,1,3,2,1,2,2,4.14612803567824,63.1888610037461,0,1
"2047",2007,60,2,2,2,1,1,2,4.74429298312268,114.926521781463,0,1
"2048",2009,30,1,4,2,1,2,2,4.39794000867204,81.2832532842527,0,1
"2049",2003,50,2,2,2,1,1,1,4.6232492903979,101.82435207568,0,1
"2050",2003,38,2,5,2,2,2,1,4.6232492903979,101.82435207568,0,1
"2051",2009,55,2,5,2,2,2,1,4.63648789635337,103.181326958727,0,1
"2052",2006,26,2,4,2,1,2,1,4.73239375982297,113.567089569751,0,1
"2053",2006,39,2,3,2,2,2,1,5,148.413159102577,0,2
"2054",2003,42,2,5,2,2,2,1,5,148.413159102577,0,2
"2055",2007,71,2,4,2,2,1,1,4.66052397693021,105.69144753053,1,1
"2056",2008,33,2,3,2,2,2,1,4.85733249643127,128.680488220624,0,1
"2057",2004,49,1,2,2,1,2,2,3.94645226501307,51.7514403709426,0,1
"2058",2005,45,2,3,2,1,1,2,4.39794000867204,81.2832532842527,0,1
"2059",2004,41,2,5,2,1,2,1,5.06445798922692,158.294621427791,0,2
"2060",2005,59,4,1,2,1,1,1,3.99122607569249,54.121205395165,0,1
"2061",2004,33,2,4,2,2,2,1,4.84509804001426,127.115743812184,0,1
"2063",2006,34,2,3,2,2,2,1,4.97772360528885,145.143601176911,0,2
"2064",2007,23,2,3,2,2,2,2,4.54406804435028,94.0727147457005,1,1
"2065",2009,32,2,2,2,1,2,1,4.85125834871908,127.901232979118,0,1
"2066",2009,30,2,4,2,2,2,1,4.63346845557959,102.870246933215,0,1
"2067",2006,54,2,2,2,2,1,2,4.49415459401844,89.4924795180001,1,1
"2068",2009,46,2,3,2,1,2,1,4.65321251377534,104.921506533664,0,1
"2069",2005,52,2,4,2,2,1,1,4.92427928606188,137.590142766506,0,2
"2070",2008,50,2,2,2,1,2,2,5.17609125905568,176.989650489877,0,2
"2071",2007,57,2,2,2,1,1,1,4.57978359661681,97.4932940453934,0,1
"2072",2005,46,2,3,2,1,2,1,4.61278385671974,100.764272842107,0,1
"2073",2005,30,1,3,2,2,1,2,4.39794000867204,81.2832532842527,0,1
"2074",2006,32,1,3,2,1,1,2,4.04139268515823,56.9055391446732,0,1
"2075",2008,53,2,3,2,1,2,2,4.66275783168157,105.927810775063,0,1
"2076",2005,48,2,4,2,1,1,1,4.92941892571429,138.299126920883,0,2
"2077",2003,31,2,3,2,2,2,1,4.69019608002851,108.874525834712,0,1
"2078",2003,50,2,2,2,1,2,2,4.34242268082221,76.8936025176112,0,1
"2079",2004,41,2,4,2,1,2,1,4.69897000433602,109.833985642199,0,1
"2080",2008,47,2,2,2,1,2,1,4.54406804435028,94.0727147457005,0,1
"2081",2004,37,2,2,2,2,2,1,4.32221929473392,75.3556793180091,0,1
"2082",2004,24,1,3,2,2,2,1,4.31175386105575,74.5711617723683,0,1
"2083",2004,53,2,1,2,1,1,1,4.39794000867204,81.2832532842527,0,1
"2084",2004,39,4,2,2,1,1,2,4.55630250076729,95.2307125669819,0,1
"2085",2007,47,2,3,2,1,1,1,4.97772360528885,145.143601176911,0,2
"2086",2006,36,2,4,2,2,2,1,4.94448267215017,140.398200161944,0,2
"2087",2006,34,2,4,2,2,2,1,5,148.413159102577,0,2
"2088",2004,45,2,3,2,2,2,2,4.60205999132796,99.6894636984864,0,1
"2089",2003,60,2,1,2,1,1,2,4.07918124604763,59.0970640815891,0,1
"2090",2006,43,2,1,2,2,2,1,4.77815125038364,118.884359339886,0,1
"2091",2009,20,1,2,2,1,1,2,4.16435285578444,64.3510245722737,0,1
"2092",2008,27,1,4,2,1,1,1,4.89209460269048,133.232350826567,0,2
"2093",2004,35,4,2,2,1,2,2,4.07918124604763,59.0970640815891,0,1
"2094",2008,50,2,2,2,1,1,1,4.65321251377534,104.921506533664,0,1
"2096",2008,19,1,3,2,1,1,2,3.43152458418745,30.9237526933873,0,1
"2097",2006,35,2,4,2,2,2,2,4.69897000433602,109.833985642199,0,1
"2098",2005,23,1,1,2,1,2,2,4.17609125905568,65.1108537153447,0,1
"2100",2004,54,4,1,2,2,1,2,4.17609125905568,65.1108537153447,0,1
"2101",2008,43,1,2,2,2,1,1,4.47712125471966,87.9810327856054,0,1
"2102",2008,42,2,5,2,1,2,1,5.17609125905568,176.989650489877,0,2
"2103",2005,51,2,4,2,2,2,1,5.2430380486863,189.244162932803,0,2
"2104",2007,49,1,4,2,2,2,1,4.38021124171161,79.8549003093467,0,1
"2105",2006,48,2,2,2,2,2,1,4.71119963523198,111.185461930226,0,1
"2106",2005,50,4,4,2,1,1,1,4.77815125038364,118.884359339886,0,1
"2107",2006,37,2,4,2,1,1,1,4.39794000867204,81.2832532842527,0,1
"2108",2005,38,2,5,2,1,2,1,5.23044892137827,186.876677628007,0,2
"2109",2009,58,2,4,2,2,2,2,5.04139268515823,154.68529299563,0,2
"2110",2005,41,2,1,2,1,2,1,4.82607480270083,124.720446242886,0,1
"2111",2006,51,2,4,2,2,2,1,5.62689955920852,277.79948020565,0,2
"2112",2006,51,2,3,2,2,2,2,4.60108172778402,99.5919888162707,0,1
"2113",2006,44,2,1,2,2,2,1,4.47712125471966,87.9810327856054,0,1
"2114",2003,43,2,4,2,2,1,1,4.74036268949424,114.475713290347,0,1
"2115",2004,34,2,3,2,1,2,2,4.97772360528885,145.143601176911,0,2
"2116",2005,43,2,4,2,1,2,1,4.92941892571429,138.299126920883,0,2
"2117",2004,59,2,4,2,1,2,1,5.5467412584381,256.400649562425,0,2
"2118",2004,61,4,2,2,1,2,1,4.73239375982297,113.567089569751,0,1
"2119",2008,40,2,1,2,1,2,1,4.77085201164214,118.019753340006,0,1
"2120",2009,49,2,3,2,2,2,1,4.65321251377534,104.921506533664,0,1
"2121",2003,55,2,4,2,1,2,1,4.8750612633917,130.982177377461,0,2
"2122",2005,54,2,5,2,2,2,1,4.81291335664286,123.089699847943,0,1
"2123",2004,41,2,2,2,2,2,1,4.69897000433602,109.833985642199,0,1
"2124",2006,29,2,2,2,1,1,1,4.69897000433602,109.833985642199,0,1
"2125",2009,66,2,2,2,2,1,2,4.92941892571429,138.299126920883,1,2
"2126",2006,61,2,5,2,2,1,1,4.67687643197314,107.433970610403,0,1
"2127",2003,34,4,2,2,1,2,1,4.66275783168157,105.927810775063,0,1
"2128",2007,41,1,2,2,1,2,1,4.79934054945358,121.430313822622,0,1
"2129",2004,48,4,1,2,2,2,1,4.44715803134222,85.3839403789827,1,1
"2130",2005,26,1,4,2,1,2,1,4.51851393987789,91.6992261117042,0,1
"2131",2006,54,4,3,2,2,2,2,4.50514997831991,90.4819133566401,0,1
"2132",2008,44,2,2,2,1,2,1,4.65321251377534,104.921506533664,0,1
"2133",2008,60,4,4,2,2,2,1,4.9912260756925,147.116689159978,0,2
"2134",2008,57,2,2,2,1,2,2,4.39794000867204,81.2832532842527,0,1
"2135",2009,53,2,2,2,2,2,1,4.68124123737559,107.903923866876,0,1
"2136",2007,54,4,5,2,2,2,2,4.77815125038364,118.884359339886,0,1
"2137",2009,37,2,4,2,2,2,1,4.65321251377534,104.921506533664,0,1
"2138",2008,62,2,2,2,2,1,1,4.84509804001426,127.115743812184,0,1
"2139",2003,40,2,3,2,2,2,1,4.47712125471966,87.9810327856054,0,1
"2140",2008,39,2,2,2,2,1,1,4.7160033436348,111.720849360989,0,1
"2141",2005,55,1,2,2,1,1,1,4.39794000867204,81.2832532842527,1,1
"2142",2006,57,2,4,2,2,1,1,4.81291335664286,123.089699847943,0,1
"2143",2003,45,2,4,2,1,2,1,5.17609125905568,176.989650489877,0,2
"2144",2003,41,2,4,2,1,2,2,4.41497334797082,82.6796372966372,0,1
"2145",2007,28,1,3,2,1,1,2,4.63245729218472,102.766280877288,0,1
"2146",2003,58,2,5,2,1,2,1,4.79239168949825,120.589436530402,0,1
"2147",2008,47,1,5,2,2,1,1,4.95424250943933,141.77517233318,1,2
"2148",2007,60,1,5,2,2,2,1,4.67209785793572,106.921814091211,0,1
"2150",2006,52,2,3,2,1,2,1,4.69897000433602,109.833985642199,0,1
"2151",2008,31,2,3,2,1,2,1,4.60205999132796,99.6894636984864,0,1
"2153",2005,42,2,2,2,1,2,2,4.69897000433602,109.833985642199,0,1
"2154",2009,30,1,5,2,2,2,1,4.83250891270624,125.525498433836,0,1
"2155",2007,52,2,3,2,2,2,1,4.74036268949424,114.475713290347,0,1
"2156",2005,38,2,5,2,2,2,1,5.07918124604763,160.642475408263,0,2
"2157",2008,29,2,1,2,1,2,1,4.60205999132796,99.6894636984864,0,1
"2158",2007,42,2,4,2,2,2,2,5.07918124604763,160.642475408263,0,2
"2159",2007,57,2,4,2,2,1,1,4.83250891270624,125.525498433836,0,1
"2160",2005,46,2,3,2,1,2,1,4.89209460269048,133.232350826567,1,2
"2161",2003,21,1,1,2,1,2,2,4.31806333496276,75.0431540173515,0,1
"2162",2005,34,4,3,2,1,2,1,4.69897000433602,109.833985642199,0,1
"2163",2008,39,1,2,2,1,1,1,4.14612803567824,63.1888610037461,0,1
"2164",2006,26,1,3,2,1,2,1,4.55630250076729,95.2307125669819,0,1
"2165",2004,42,4,1,2,2,2,1,4.7160033436348,111.720849360989,0,1
"2166",2004,48,2,3,2,2,1,2,4.36172783601759,78.3924668009837,0,1
"2167",2009,54,2,2,2,1,2,1,4.60205999132796,99.6894636984864,0,1
"2168",2003,80,2,2,2,1,2,2,4.41497334797082,82.6796372966372,0,1
"2169",2006,37,2,2,2,1,2,1,4.36172783601759,78.3924668009837,0,1
"2171",2003,41,5,2,2,2,2,2,4.26007138798508,70.8150386167557,0,1
"2172",2004,37,2,4,2,2,2,1,5,148.413159102577,0,2
"2173",2003,43,1,4,2,2,1,1,4.87215627274829,130.602227520314,0,2
"2174",2004,54,2,4,2,2,2,2,5.30102999566398,200.543262324662,0,2
"2175",2004,39,2,5,2,2,2,1,5,148.413159102577,0,2
"2176",2004,45,2,2,2,2,2,2,4.47712125471966,87.9810327856054,0,1
"2177",2007,21,1,2,2,2,1,2,4.56584781867352,96.1440722120499,0,1
"2178",2005,59,2,3,2,1,2,1,4.65321251377534,104.921506533664,1,1
"2180",2009,29,2,4,2,2,2,2,4.92427928606188,137.590142766506,0,2
"2181",2005,33,1,1,2,2,2,1,4.47712125471966,87.9810327856054,1,1
"2182",2003,45,2,4,2,1,1,1,5.04921802267018,155.900506146767,0,2
"2183",2008,53,4,5,2,1,2,1,5.17609125905568,176.989650489877,0,2
"2184",2003,63,2,4,2,1,2,1,4.81291335664286,123.089699847943,0,1
"2185",2004,56,2,4,2,2,2,1,4.92941892571429,138.299126920883,0,2
"2186",2003,21,1,2,2,1,2,1,4.14612803567824,63.1888610037461,0,1
"2188",2007,30,2,4,2,2,2,1,5.20411998265593,182.020620963512,0,2
"2189",2003,42,2,4,2,2,2,1,4.75587485567249,116.265324062503,0,1
"2190",2004,40,4,3,2,1,1,2,4.54406804435028,94.0727147457005,0,1
"2191",2004,47,2,3,2,1,1,1,5,148.413159102577,0,2
"2192",2005,43,2,3,2,2,1,2,3,20.0855369231877,0,1
"2193",2005,42,4,3,2,2,2,1,4.7160033436348,111.720849360989,0,1
"2194",2008,50,2,4,2,2,2,1,5,148.413159102577,0,2
"2195",2004,39,2,2,2,1,1,2,4.39794000867204,81.2832532842527,0,1
"2196",2007,50,2,4,2,2,1,2,4.25527250510331,70.4760196469445,0,1
"2197",2005,60,3,5,2,2,2,1,4.53147891704226,92.8958447894966,1,1
"2198",2009,57,1,3,2,1,2,2,4.47712125471966,87.9810327856054,0,1
"2199",2007,38,2,2,2,1,2,2,4.49415459401844,89.4924795180001,0,1
"2200",2004,49,2,2,2,2,2,1,4.63346845557959,102.870246933215,0,1
"2201",2004,51,4,2,2,2,1,1,4.30102999566398,73.7757432746946,0,1
"2202",2004,33,2,3,2,2,2,1,4.19312459835446,66.2294082943902,0,1
"2203",2006,59,1,3,2,2,2,1,4.76342799356294,117.146816914805,0,1
"2204",2006,41,2,2,2,2,2,1,4.6232492903979,101.82435207568,0,1
"2205",2003,33,2,5,2,2,2,2,4.75587485567249,116.265324062503,0,1
"2206",2008,28,1,4,2,2,2,1,4.83884909073726,126.323880709786,0,1
"2207",2009,49,1,3,2,2,1,2,4.41572436176872,82.7417541674462,0,1
"2208",2005,51,5,4,2,1,2,1,4.72427586960079,112.6488963421,0,1
"2209",2008,36,1,4,2,1,2,1,4.77815125038364,118.884359339886,0,1
"2210",2003,26,1,3,2,1,2,1,4.47712125471966,87.9810327856054,0,1
"2211",2005,22,1,4,2,2,2,2,3.9895388033205,54.0299651757595,0,1
"2212",2006,47,2,2,2,2,2,2,4.76342799356294,117.146816914805,1,1
"2213",2003,59,2,5,2,1,2,1,4.77815125038364,118.884359339886,0,1
"2214",2004,41,2,4,2,2,1,1,4.85125834871908,127.901232979118,0,1
"2215",2006,32,1,4,2,2,1,1,4.47712125471966,87.9810327856054,0,1
"2216",2008,45,2,1,2,1,1,1,4.69897000433602,109.833985642199,0,1
"2217",2008,39,2,1,2,1,2,1,4.23044892137827,68.7480877337669,0,1
"2218",2006,64,2,2,2,2,1,1,4.55630250076729,95.2307125669819,0,1
"2220",2004,61,2,2,2,2,2,2,4.39794000867204,81.2832532842527,0,1
"2221",2003,34,2,1,2,1,2,2,4.23044892137827,68.7480877337669,0,1
"2222",2004,52,2,5,2,2,2,1,4.90308998699194,134.705375118879,0,2
"2223",2008,33,2,2,2,1,2,2,4.39794000867204,81.2832532842527,0,1
"2225",2005,34,2,2,2,1,2,2,4.54406804435028,94.0727147457005,0,1
"2226",2004,39,1,1,2,1,2,2,4.32221929473392,75.3556793180091,0,1
"2227",2004,59,3,5,2,2,2,1,4.95424250943933,141.77517233318,1,2
"2228",2009,49,2,4,2,1,2,1,5.17010322768245,175.93299770235,0,2
"2229",2006,40,2,5,2,2,2,1,5.29003461136252,198.350290464385,0,2
"2230",2006,49,2,2,2,1,1,1,4.54406804435028,94.0727147457005,0,1
"2231",2003,25,2,2,2,1,2,2,4.39794000867204,81.2832532842527,0,1
"2233",2007,39,2,2,2,1,1,2,4.33645973384853,76.436454372814,0,1
"2234",2005,40,2,3,2,1,1,2,4.54406804435028,94.0727147457005,0,1
"2235",2009,51,2,4,2,2,2,1,4.65321251377534,104.921506533664,0,1
"2236",2009,63,1,2,2,1,1,1,4.70757017609794,110.782650276254,0,1
"2237",2007,53,2,1,2,2,1,1,4.53147891704226,92.8958447894966,0,1
"2238",2008,25,1,4,2,1,2,1,4.60205999132796,99.6894636984864,0,1
"2239",2007,53,4,2,2,1,2,1,4.44715803134222,85.3839403789827,0,1
"2240",2006,23,2,4,2,2,2,1,4.32221929473392,75.3556793180091,0,1
"2242",2005,19,1,2,2,1,2,2,3.44715803134222,31.4109962716359,0,1
"2243",2005,47,2,2,2,1,2,1,4.53147891704226,92.8958447894966,0,1
"2244",2005,43,1,5,2,2,1,1,4.64345267648619,103.90247060316,0,1
"2245",2004,40,2,4,2,2,2,1,4.7160033436348,111.720849360989,0,1
"2246",2009,38,2,5,2,2,2,1,5.19728055812562,180.779952229859,0,2
"2247",2003,63,2,3,2,2,2,2,4.69897000433602,109.833985642199,0,1
"2248",2008,45,1,4,2,1,2,1,3.60205999132796,36.6737041960799,0,1
"2249",2008,32,2,2,2,2,1,2,4.30102999566398,73.7757432746946,0,1
"2250",2009,37,2,4,2,2,2,1,4.5910646070265,98.5993438603892,0,1
"2251",2004,37,4,2,2,1,1,2,4.05115252244738,57.4636470385133,0,1
"2252",2008,41,2,5,2,2,2,2,4.77815125038364,118.884359339886,0,1
"2253",2005,45,1,4,2,2,1,1,4.41497334797082,82.6796372966372,0,1
